,tweet_id,embedded_tweet_count,ref_tweet_count,has_embeds,has_refs
928,1757090687,0,0,False,False
929,1757118282,0,0,False,False
930,1757312415,0,0,False,False
931,1757335148,0,0,False,False
932,1757532362,0,0,False,False
933,1757644519,0,0,False,False
934,1758129076,0,1,False,True
935,1758601287,0,0,False,False
936,1758624378,0,0,False,False
937,1758851084,0,0,False,False
938,1761850099,0,0,False,False
939,1762049196,0,0,False,False
940,1762688477,0,0,False,False
941,1763833516,0,0,False,False
942,1764669678,0,0,False,False
943,1764857858,0,0,False,False
944,1766023752,0,0,False,False
945,1766102296,0,0,False,False
946,1768117783,0,0,False,False
947,1769179432,0,0,False,False
948,1772199250,0,1,False,True
949,1774994723,0,0,False,False
950,1775086951,0,1,False,True
951,1775260223,0,0,False,False
952,1775726847,0,0,False,False
953,1776792603,0,0,False,False
954,1776885025,0,0,False,False
955,1777337192,0,0,False,False
956,1778631695,0,0,False,False
957,1780089542,0,0,False,False
958,1781120783,0,0,False,False
959,1781395495,0,0,False,False
960,1783753396,0,0,False,False
961,1783898128,0,0,False,False
962,1784172007,0,0,False,False
963,1785325181,0,0,False,False
964,1785587042,0,0,False,False
965,1785698136,0,0,False,False
966,1785800129,0,0,False,False
967,1786085260,0,0,False,False
968,1786118821,0,0,False,False
969,1787238791,0,0,False,False
970,1788336909,0,3,False,True
971,1788441315,0,0,False,False
972,1788485219,0,0,False,False
973,1790988704,0,0,False,False
974,1792054251,0,0,False,False
975,1792170569,0,0,False,False
976,1792311330,0,0,False,False
977,1792929738,0,0,False,False
978,1793172666,0,0,False,False
979,1795030551,0,0,False,False
980,1795279549,0,0,False,False
981,1798053020,0,0,False,False
982,1799044853,0,0,False,False
983,1799643791,0,0,False,False
984,1800108810,0,0,False,False
985,1800150112,0,0,False,False
986,1800219435,0,0,False,False
987,1801400702,0,0,False,False
988,1802974543,0,0,False,False
989,1806553148,0,0,False,False
990,1807704897,0,0,False,False
991,1809398842,0,0,False,False
992,1809601113,0,0,False,False
993,1811299069,0,0,False,False
994,1811307430,0,0,False,False
995,1811323380,0,0,False,False
996,1831367041,0,1,False,True
997,1835457219,0,0,False,False
998,1862323205,0,0,False,False
999,1903434867,0,0,False,False
